col_0,Partner,col_2,HS Code,Product,Year,UOM,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Period/Period %  Change (Qty),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
2,Peru,1,0810400029,CULT BLUEBR HIGB,2026-2026,KG,"99,451","17,433,599.0","71,130","12,482,546.0",,,,,,,,,,,,,,,,,,,,,"170,582","29,916,145.0",-28,-28,US,PE,0810400029,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2016-2016,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,"3,672.0",109,"9,177.0",236,"14,100.0",47,"6,267.0",0,0.0,416,"33,216.0",,,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2017-2017,KG,119,"10,863.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,267,"14,076.0",0,0.0,776,"39,658.0",158,"11,628.0","1,320","76,225.0",,,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2018-2018,KG,"1,020","70,992.0",813,"84,284.0",24,"5,490.0",14,"3,060.0",0,0.0,0,0.0,0,0.0,869,"90,576.0","3,511","275,695.0","7,772","535,036.0","9,067","653,197.0","5,004","448,565.0","28,094","2,166,895.0",-20,19,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2019-2019,KG,"2,675","284,998.0","1,124","142,490.0",135,"15,142.0",0,0.0,0,0.0,0,0.0,0,0.0,551,"48,030.0","8,322","678,821.0","12,935","1,055,239.0","16,403","1,459,352.0","12,402","1,366,850.0","54,547","5,050,922.0",-58,-50,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2020-2020,KG,"3,790","586,129.0",248,"38,542.0",0,0.0,0,0.0,0,0.0,0,0.0,168,"27,198.0","2,502","338,986.0","8,857","1,051,920.0","15,166","1,477,762.0","16,447","1,648,207.0","10,243","1,356,496.0","57,422","6,525,240.0",-93,-93,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2021-2021,KG,"4,764","689,715.0","3,258","491,580.0",726,"121,479.0",0,0.0,0,0.0,0,0.0,208,"39,815.0","5,104","722,843.0","16,259","2,090,355.0","50,987","5,797,019.0","42,526","4,709,703.0","13,139","1,926,240.0","136,972","16,588,749.0",-32,-29,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2022-2022,KG,"5,604","836,019.0","2,060","283,511.0","2,564","370,520.0","1,672","242,533.0","1,514","227,649.0",634,"100,613.0","1,950","279,667.0","19,119","2,590,478.0","36,817","5,509,727.0","50,883","7,625,690.0","31,307","5,234,416.0","14,759","2,576,217.0","168,883","25,877,040.0",-63,-66,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2023-2023,KG,"14,289","2,215,955.0","11,258","1,629,544.0","5,310","695,514.0","2,891","404,693.0","2,058","347,661.0","1,438","235,845.0","1,541","266,015.0","7,694","1,307,504.0","15,740","2,347,997.0","32,774","3,401,155.0","34,718","3,492,248.0","28,620","2,951,650.0","158,331","19,295,781.0",-21,-26,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2024-2024,KG,"22,797","2,661,457.0","10,821","1,382,056.0","5,830","704,642.0","3,797","477,137.0","1,014","132,406.0",0,0.0,0,0.0,"2,474","327,780.0","19,892","2,240,391.0","59,848","6,349,686.0","66,916","9,091,334.0","29,735","5,647,467.0","223,124","29,014,356.0",-53,-48,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2025-2025,KG,"14,803","2,843,618.0","7,486","1,163,388.0","6,840","892,333.0","4,182","479,002.0",651,"75,179.0","2,172","283,423.0","2,875","494,235.0","12,217","1,680,386.0","34,543","4,156,643.0","50,822","6,723,892.0","39,937","6,015,714.0","27,123","4,158,231.0","203,651","28,966,044.0",-49,-59,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,2,0810400026,ORG CERT BLUEBR,2026-2026,KG,"21,169","2,988,398.0","15,385","1,868,637.0",,,,,,,,,,,,,,,,,,,,,"36,554","4,857,035.0",-27,-37,US,PE,0810400026,,Standard_Query_49608.csv
2,Peru,3,0810102090,STBRY FR 6/,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,800.0,0,0.0,0,0.0,0,0.0,3,800.0,,,US,PE,0810102090,,Standard_Query_49608.csv
2,Peru,4,0810104000,"STBRY, 9/16-5/31",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,944.0,232,"146,988.0",235,"147,932.0",,,US,PE,0810104000,,Standard_Query_49608.csv
2,Peru,4,0810104000,"STBRY, 9/16-5/31",2016-2016,KG,0,0.0,114,"73,494.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,"1,978.0",45,"9,577.0",0,0.0,169,"85,049.0",,,US,PE,0810104000,,Standard_Query_49608.csv
2,Peru,4,0810104000,"STBRY, 9/16-5/31",2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,"8,408.0",21,"6,906.0",53,"15,314.0",,,US,PE,0810104000,,Standard_Query_49608.csv
2,Peru,4,0810104000,"STBRY, 9/16-5/31",2018-2018,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,"3,311.0",27,"8,312.0",44,"9,184.0",79,"20,807.0",,,US,PE,0810104000,,Standard_Query_49608.csv
2,Peru,4,0810104000,"STBRY, 9/16-5/31",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,"2,920.0",0,0.0,7,"1,402.0",22,"4,322.0",,,US,PE,0810104000,,Standard_Query_49608.csv
2,Peru,5,0810104010,STBRY FR ORG 9/,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,"17,734.0",0,0.0,64,"17,734.0",,,US,PE,0810104010,,Standard_Query_49608.csv
2,Peru,6,0810104080,"STBRY, 9/16-6/14",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,"22,599.0",0,0.0,0,0.0,0,0.0,29,"23,124.0",143,"63,705.0",175,"99,785.0",398,"209,213.0",,,US,PE,0810104080,,Standard_Query_49608.csv
2,Peru,7,0810104090,STBRY FR 9/,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,"4,914.0",4,934.0,24,"5,848.0",,,US,PE,0810104090,,Standard_Query_49608.csv
2,Peru,7,0810104090,STBRY FR 9/,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,"11,226.0",20,"6,507.0",58,"17,733.0",,,US,PE,0810104090,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,720.0,0,0.0,6,720.0,,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,171,"20,878.0",0,0.0,92,"13,000.0",264,"33,878.0",,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2018-2018,KG,0,0.0,6,"2,801.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,"2,801.0",,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2019-2019,KG,0,0.0,0,0.0,74,"22,550.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,"15,330.0",84,"14,435.0",137,"28,429.0",381,"80,744.0",,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2020-2020,KG,146,"45,193.0",129,"63,804.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,261,"60,384.0",376,"90,696.0","1,178","222,848.0",258,"48,683.0","2,348","531,608.0",-11,41,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2021-2021,KG,4,"16,320.0",101,"48,240.0",202,"73,056.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,297,"48,960.0",714,"146,256.0",0,0.0,98,"16,800.0","1,415","349,632.0","2,381",196,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2022-2022,KG,50,"16,800.0",142,"46,992.0",46,"15,096.0",0,0.0,0,0.0,0,0.0,0,0.0,238,"39,600.0",99,"19,800.0",0,0.0,0,0.0,0,0.0,574,"138,288.0",181,180,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,580,"70,349.0","1,413","141,120.0","2,691","337,257.0",340,"29,690.0","5,024","578,416.0",,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2024-2024,KG,739,"124,565.0","1,324","183,005.0",945,"130,100.0",288,"40,354.0",416,"43,282.0",0,0.0,0,0.0,129,"15,686.0",542,"64,969.0",216,"15,687.0",230,"18,170.0",0,0.0,"4,830","635,818.0",79,47,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2025-2025,KG,0,0.0,69,"13,750.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,"13,750.0",,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,8,0810400024,FRSH WILD BLUEBR,2026-2026,KG,89,"14,052.0",0,0.0,,,,,,,,,,,,,,,,,,,,,89,"14,052.0",,,US,PE,0810400024,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2015-2015,KG,0,0.0,0,0.0,0,0.0,2,192.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,192.0,,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2018-2018,KG,0,0.0,0,0.0,0,0.0,0,0.0,3,195.0,9,685.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,880.0,,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2019-2019,KG,0,0.0,0,0.0,0,0.0,49,"14,753.0",84,"11,515.0",65,"6,130.0",66,"6,709.0",7,636.0,0,0.0,0,0.0,0,0.0,0,0.0,271,"39,743.0",,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2020-2020,KG,0,0.0,20,"2,100.0",86,"8,327.0",70,"6,712.0",40,"3,296.0",55,"5,586.0",67,"6,964.0",85,"8,433.0",6,560.0,0,0.0,0,0.0,0,0.0,429,"41,978.0",,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2021-2021,KG,0,0.0,0,0.0,269,"23,341.0",609,"65,200.0",704,"80,707.0",111,"10,675.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,693","179,923.0",,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2022-2022,KG,0,0.0,55,"6,286.0",243,"27,798.0",196,"24,310.0",240,"28,043.0",95,"11,146.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,829,"97,583.0",,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2023-2023,KG,0,0.0,135,"13,528.0",266,"21,742.0",262,"25,700.0",245,"21,204.0",251,"20,963.0",183,"17,833.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,341","120,970.0",,,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2024-2024,KG,40,"5,250.0",200,"21,494.0",12,"1,255.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,252,"27,999.0",403,309,US,PE,0810902760,,Standard_Query_49608.csv
2,Peru,9,0810902760,"OTHER BERRIES,FR",2025-2025,KG,0,0.0,122,"10,670.0",218,"19,908.0",31,"2,325.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,372,"32,903.0",,,US,PE,0810902760,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2015-2015,KG,"91,340","19,637,034.0","66,002","15,148,942.0","39,350","7,531,454.0","1,618","342,487.0",0,0.0,0,0.0,0,0.0,0,0.0,30,"3,329.0","2,455","227,881.0","13,826","1,805,640.0","57,510","9,044,575.0","272,131","53,741,342.0",-28,-23,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2016-2016,KG,"103,870","20,785,363.0","102,915","21,543,907.0","32,632","6,753,202.0",624,"174,488.0",0,0.0,0,0.0,0,0.0,0,0.0,459,"37,455.0","4,574","406,595.0","11,957","1,713,345.0","85,796","16,318,267.0","342,827","67,732,622.0",-1,4,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2017-2017,KG,"91,641","21,827,949.0","66,998","16,687,145.0","25,420","5,277,332.0",232,"52,069.0",0,0.0,0,0.0,0,0.0,0,0.0,15,"2,663.0","1,706","189,519.0","13,226","1,523,767.0","57,544","9,462,538.0","256,783","55,022,982.0",-27,-24,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2018-2018,KG,"103,695","21,125,178.0","89,589","18,908,289.0","50,423","9,191,524.0","3,150","683,710.0",0,0.0,0,0.0,0,0.0,62,"4,243.0",387,"29,508.0","2,427","213,182.0","4,170","470,601.0","66,582","11,559,264.0","320,486","62,185,499.0",-14,-10,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2019-2019,KG,"96,702","19,762,139.0","72,363","15,658,424.0","27,073","5,801,391.0",228,"50,255.0",0,0.0,0,0.0,0,0.0,0,0.0,101,"12,983.0","1,919","199,444.0","2,696","461,637.0","48,493","9,754,948.0","249,575","51,701,221.0",-25,-21,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2020-2020,KG,"67,722","15,791,801.0","56,384","12,717,726.0","32,165","6,333,687.0",128,"26,739.0",0,0.0,0,0.0,0,0.0,47,"6,760.0",190,"25,593.0","1,307","171,012.0","2,030","257,877.0","33,188","7,277,166.0","193,162","42,608,361.0",-17,-19,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2021-2021,KG,"67,307","15,513,221.0","75,059","15,830,740.0","41,169","8,270,630.0",902,"186,752.0",0,0.0,0,0.0,0,0.0,0,0.0,42,"8,913.0",432,"50,352.0",207,"39,717.0","13,405","2,558,324.0","198,523","42,458,649.0",12,2,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2022-2022,KG,"81,805","17,750,936.0","73,656","15,838,296.0","30,060","6,592,991.0","1,741","436,857.0",0,0.0,0,0.0,0,0.0,36,"14,076.0",21,"7,972.0",94,"7,577.0",489,"76,515.0","23,860","5,257,584.0","211,762","45,982,804.0",-10,-11,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2023-2023,KG,"92,197","20,437,174.0","34,569","7,550,182.0","3,342","791,058.0",131,"37,541.0",0,0.0,0,0.0,0,0.0,0,0.0,55,"11,712.0","2,174","210,339.0","5,383","572,135.0","12,280","2,240,535.0","150,131","31,850,676.0",-63,-63,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2024-2024,KG,"64,346","13,608,286.0","54,009","10,219,977.0","12,647","2,479,185.0",111,"22,952.0",0,0.0,0,0.0,0,0.0,0,0.0,2,955.0,63,"11,038.0",101,"20,917.0","7,112","1,742,468.0","138,390","28,105,778.0",-16,-25,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2025-2025,KG,"56,182","13,248,273.0","50,067","10,415,924.0","10,719","2,091,793.0",61,"15,360.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,849.0,"21,261","4,671,906.0","138,302","30,444,105.0",-11,-21,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,1,0810400029,CULT BLUEBR HIGB,2026-2026,KG,"52,448","11,036,628.0","25,437","4,717,794.0",,,,,,,,,,,,,,,,,,,,,"77,885","15,754,422.0",-52,-57,US,CI,0810400029,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2015-2015,KG,814,"124,680.0","1,333","339,760.0",752,"53,332.0",17,"8,439.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,136,"11,491.0",535,"30,648.0","1,041","80,894.0","4,628","649,244.0",64,173,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2016-2016,KG,"4,244","407,512.0","4,340","688,840.0","1,095","234,819.0",25,"10,299.0",0,0.0,0,0.0,0,0.0,63,"14,705.0",0,0.0,254,"28,149.0",818,"96,225.0","5,170","727,111.0","16,009","2,207,660.0",2,69,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2017-2017,KG,"12,161","2,125,642.0","6,045","1,599,479.0","1,329","290,587.0",90,"26,812.0",120,"32,706.0",312,"117,678.0",68,"12,117.0",23,"3,570.0",48,"7,072.0",567,"81,965.0","1,101","146,744.0","2,571","486,229.0","24,435","4,930,601.0",-50,-25,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2018-2018,KG,"6,177","1,072,394.0","9,353","2,641,448.0","3,755","1,028,573.0",99,"40,591.0",0,0.0,0,0.0,0,0.0,0,0.0,132,"13,164.0","2,022","194,523.0","3,521","339,744.0","8,872","955,037.0","33,932","6,285,474.0",51,146,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2019-2019,KG,"12,047","1,654,363.0","23,439","3,740,279.0","3,903","587,622.0",148,"21,457.0",0,0.0,0,0.0,0,0.0,0,0.0,803,"69,866.0","4,506","472,795.0","5,307","654,479.0","13,291","1,588,350.0","63,443","8,789,211.0",95,126,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2020-2020,KG,"13,692","1,981,798.0","23,124","3,456,198.0","6,500","939,430.0",61,"11,607.0",0,0.0,0,0.0,0,0.0,4,609.0,759,"87,073.0","3,362","362,425.0","6,306","835,163.0","13,398","2,046,671.0","67,207","9,720,974.0",69,74,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2021-2021,KG,"19,052","3,062,838.0","32,569","5,699,073.0","15,134","2,622,197.0",497,"97,646.0",0,0.0,0,0.0,0,0.0,0,0.0,244,"26,354.0",776,"94,192.0","3,238","433,067.0","7,579","1,177,143.0","79,089","13,212,510.0",71,86,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2022-2022,KG,"21,542","3,471,838.0","22,974","3,983,355.0","6,160","1,183,570.0",57,"17,701.0",0,0.0,0,0.0,34,"7,185.0",0,0.0,0,0.0,0,0.0,"1,246","198,333.0","4,923","866,012.0","56,936","9,727,994.0",7,15,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2023-2023,KG,"24,877","4,583,462.0","17,652","3,219,997.0","1,546","268,495.0",120,"15,190.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,750,"60,515.0","3,308","302,328.0","4,759","620,730.0","53,013","9,070,717.0",-29,-30,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2024-2024,KG,"20,213","2,919,651.0","26,720","4,221,106.0","10,670","1,713,427.0",452,"76,160.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,199,"15,834.0",232,"34,700.0","3,110","516,163.0","61,598","9,497,041.0",32,45,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2025-2025,KG,"24,547","3,960,224.0","35,538","6,018,898.0","7,926","1,383,308.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,"1,377.0",388,"60,233.0","9,981","1,435,813.0","78,383","12,859,853.0",45,52,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,2,0810400026,ORG CERT BLUEBR,2026-2026,KG,"39,584","6,355,339.0","22,032","4,841,105.0",,,,,,,,,,,,,,,,,,,,,"61,617","11,196,444.0",-44,-24,US,CI,0810400026,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2015-2015,KG,52,"8,108.0",28,"5,778.0",5,783.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,"9,459.0",154,"24,128.0",-45,-29,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2016-2016,KG,65,"7,144.0",66,"7,605.0",9,"1,101.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,146,"15,967.0",287,"31,817.0",2,6,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2017-2017,KG,61,"6,504.0",35,"3,670.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95,"14,023.0",191,"24,197.0",-43,-44,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2018-2018,KG,52,"4,099.0",132,"10,301.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131,"11,288.0",315,"25,688.0",152,151,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2019-2019,KG,75,"6,513.0",19,"1,566.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,"3,868.0",138,"11,947.0",-75,-76,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2020-2020,KG,37,"3,528.0",91,"8,111.0",13,"1,014.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,"1,800.0",150,"14,453.0",147,130,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2021-2021,KG,67,"6,525.0",102,"10,410.0",18,"1,836.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,"10,033.0",287,"28,804.0",51,60,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2022-2022,KG,126,"18,465.0",79,"6,838.0",6,832.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120,"13,306.0",331,"39,441.0",-37,-63,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2023-2023,KG,212,"36,267.0",41,"4,488.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,"4,500.0",0,0.0,347,"32,926.0",631,"78,181.0",-81,-88,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2024-2024,KG,146,"19,619.0",225,"28,463.0",100,"8,364.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,307,"35,338.0",778,"91,784.0",54,45,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2025-2025,KG,274,"22,342.0",190,"18,003.0",40,"3,922.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,321,"26,973.0",825,"71,240.0",-31,-19,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,3,0810300000,"CURRANTS, GOOSBR",2026-2026,KG,226,"22,470.0",39,"2,865.0",,,,,,,,,,,,,,,,,,,,,265,"25,335.0",-83,-87,US,CI,0810300000,,Standard_Query_49608.csv
3,Chile,4,0810902760,"OTHER BERRIES,FR",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,90.0,0,0.0,0,0.0,0,0.0,0,0.0,3,90.0,,,US,CI,0810902760,,Standard_Query_49608.csv
3,Chile,4,0810902760,"OTHER BERRIES,FR",2017-2017,KG,0,0.0,46,"5,081.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,"5,081.0",,,US,CI,0810902760,,Standard_Query_49608.csv
3,Chile,4,0810902760,"OTHER BERRIES,FR",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,"10,759.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,"10,759.0",,,US,CI,0810902760,,Standard_Query_49608.csv
3,Chile,4,0810902760,"OTHER BERRIES,FR",2024-2024,KG,0,0.0,35,"2,350.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,"2,350.0",,,US,CI,0810902760,,Standard_Query_49608.csv
3,Chile,4,0810902760,"OTHER BERRIES,FR",2026-2026,KG,5,315.0,24,"1,575.0",,,,,,,,,,,,,,,,,,,,,30,"1,890.0",351,400,US,CI,0810902760,,Standard_Query_49608.csv
3,Chile,5,0810102000,"STRAWBERRIES, FR",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,"8,498.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,"8,498.0",,,US,CI,0810102000,,Standard_Query_49608.csv
